Loss Function,Algorithm,Dataset Length,Dataset Width,Subset Length,Computation Time,Loss
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,1000,6,10,0.054642500123009086,-60.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,1000,6,10,0.051319624995812774,-60.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,1000,6,10,0.22881174995563924,0.8077407252915201
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,1000,6,10,0.03624770883470774,2.088893990727557
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,1000,6,10,0.03537658299319446,6.202279909643126
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,1000,6,10,0.580167000181973,-59.36184356010705
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,1000,6,10,0.07662287494167686,-57.06418608949149
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,1000,6,10,0.0771784579847008,-53.898200974514936
"Uni-criterion: discreteCoverage, coverage",greedySwap,1000,8,10,0.40516099985688925,-80.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,1000,8,10,0.06113762501627207,-80.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,1000,8,10,0.06065279198810458,-80.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,1000,8,10,0.2285072908271104,1.7307788641237636
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,1000,8,10,0.03700666595250368,4.270693791508668
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,1000,8,10,0.03633158397860825,8.21135991312442
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,1000,8,10,0.73269237508066,-78.52976937281566
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,1000,8,10,0.08814170793630183,-75.55890734998405
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,1000,8,10,0.08579054195433855,-71.74115522597928
"Uni-criterion: discreteCoverage, coverage",greedySwap,1000,8,10,0.5571209578774869,-80.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,1000,8,10,0.06091537489555776,-80.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,1000,8,10,0.06828887504525483,-80.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,1000,8,10,0.22738637495785952,1.5024080293333792
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,1000,8,10,0.03685312485322356,3.49567633128408
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,1000,8,10,0.03661787509918213,8.235916357574178
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,1000,8,10,0.7596363329794258,-78.5976312754144
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,1000,8,10,0.084500249940902,-75.50650243000413
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,1000,8,10,0.08463545795530081,-71.77551932292295
"Uni-criterion: discreteCoverage, coverage",greedySwap,1000,8,10,0.4684138330630958,-80.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,1000,8,10,0.060817457968369126,-80.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,1000,8,10,0.06118650012649596,-80.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,1000,8,10,0.23364183399826288,1.4491497674340699
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,1000,8,10,0.036909124813973904,4.526796826374632
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,1000,8,10,0.036003499990329146,8.249285819775077
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,1000,8,10,0.7103092919569463,-78.53400123993445
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,1000,8,10,0.08864225004799664,-76.10911581752295
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,1000,8,10,0.09747166582383215,-71.76958226134423
"Uni-criterion: discreteCoverage, coverage",greedySwap,1000,8,10,0.5033752501476556,-80.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,1000,8,10,0.06269350019283593,-80.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,1000,8,10,0.061365499859675765,-80.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,1000,8,10,0.23160454095341265,1.5977807403451547
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,1000,8,10,0.03728820802643895,4.18862410006134
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,1000,8,10,0.03644312499091029,8.225568074426942
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,1000,8,10,0.669484999962151,-78.26061256334823
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,1000,8,10,0.08588220900855958,-75.96076814258043
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,1000,8,10,0.09207033389247954,-71.81337708489306
"Uni-criterion: discreteCoverage, coverage",greedySwap,1000,8,10,0.45452416711486876,-80.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,1000,8,10,0.06299041607417166,-80.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,1000,8,10,0.06149720796383917,-80.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,1000,8,10,0.2311392081901431,1.709901176671992
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,1000,8,10,0.03679975005798042,3.781177379183532
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,1000,8,10,0.03700483310967684,8.27706495841347
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,1000,8,10,0.7314271668437868,-78.48064825888005
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,1000,8,10,0.08433745917864144,-76.01577191005988
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,1000,8,10,0.08414345909841359,-71.76379037755753
"Uni-criterion: discreteCoverage, coverage",greedySwap,1000,10,10,0.5418594169896096,-100.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,1000,10,10,0.07894491706974804,-100.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,1000,10,10,0.0745281248819083,-100.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,1000,10,10,0.22989029111340642,2.1437282965381654
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,1000,10,10,0.03696450009010732,5.261880614298169
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,1000,10,10,0.03636641590856016,10.361361611277069
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,1000,10,10,0.8697953750379384,-97.5533042147525
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,1000,10,10,0.09858754207380116,-94.2363763833979
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,1000,10,10,0.11070133280009031,-89.77600408680053
"Uni-criterion: discreteCoverage, coverage",greedySwap,1000,10,10,0.6049275000113994,-100.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,1000,10,10,0.07390516600571573,-100.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,1000,10,10,0.07643104204908013,-100.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,1000,10,10,0.230567374965176,2.4671592748743025
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,1000,10,10,0.036812292179092765,5.502997612478154
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,1000,10,10,0.036607832880690694,10.22283544030363
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,1000,10,10,0.8347045828122646,-97.35849943319556
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,1000,10,10,0.10331274988129735,-95.37577054648617
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,1000,10,10,0.09806916699744761,-89.82173425672532
"Uni-criterion: discreteCoverage, coverage",greedySwap,1000,10,10,0.5883547500707209,-100.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,1000,10,10,0.07471891702152789,-100.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,1000,10,10,0.08082141703926027,-100.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,1000,10,10,0.32669912511482835,2.6041476397077976
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,1000,10,10,0.0387468331027776,5.3833666664512165
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,1000,10,10,0.03761912486515939,10.200968905860988
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,1000,10,10,0.8978680418804288,-97.71627432844367
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,1000,10,10,0.09896108298562467,-95.7327607432736
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,1000,10,10,0.09767333418130875,-89.72284376294013
"Uni-criterion: discreteCoverage, coverage",greedySwap,1000,10,10,0.6590611250139773,-100.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,1000,10,10,0.07850579195655882,-100.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,1000,10,10,0.07661475008353591,-100.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,1000,10,10,0.22961929207667708,2.0631886999244644
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,1000,10,10,0.03689820901490748,6.182105357488112
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,1000,10,10,0.03619962511584163,10.214070815768347
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,1000,10,10,0.8560643328819424,-97.623576351434
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,1000,10,10,0.09859850001521409,-95.08646891834904
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,1000,10,10,0.09885545796714723,-89.7284265666759
"Uni-criterion: discreteCoverage, coverage",greedySwap,1000,10,10,0.664186374982819,-100.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,1000,10,10,0.07640150003135204,-100.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,1000,10,10,0.07918729213997722,-100.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,1000,10,10,0.2277897079475224,2.4322721904280904
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,1000,10,10,0.03770858305506408,5.55339840921939
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,1000,10,10,0.03658858290873468,10.23402422552172
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,1000,10,10,0.820247583091259,-97.81374646609464
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,1000,10,10,0.10526829096488655,-93.96723182386793
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,1000,10,10,0.10608075000345707,-89.8309184175861
"Uni-criterion: discreteCoverage, coverage",greedySwap,1000,12,10,0.6948598749004304,-120.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,1000,12,10,0.08623037487268448,-120.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,1000,12,10,0.09635112481191754,-120.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,1000,12,10,0.229364583035931,3.603075861168262
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,1000,12,10,0.03698808420449495,7.3597784394007295
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,1000,12,10,0.036448833998292685,12.259567661106342
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,1000,12,10,0.9975736660417169,-116.89485147841955
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,1000,12,10,0.11877420800738037,-113.37017536091332
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,1000,12,10,0.11438683304004371,-107.79473769589036
"Uni-criterion: discreteCoverage, coverage",greedySwap,1000,12,10,0.6952964588999748,-120.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,1000,12,10,0.08562004193663597,-120.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,1000,12,10,0.08867591596208513,-120.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,1000,12,10,0.30600495892576873,3.603379223701359
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,1000,12,10,0.03771195886656642,7.206145400063511
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,1000,12,10,0.03636791696771979,12.241650142558148
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,1000,12,10,0.9238913748413324,-117.4059582538406
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,1000,12,10,0.10899112490005791,-112.57279948287452
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,1000,12,10,0.10874345805495977,-107.70982232237274
"Uni-criterion: discreteCoverage, coverage",greedySwap,1000,12,10,0.7554762500803918,-120.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,1000,12,10,0.09195225010626018,-120.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,1000,12,10,0.08397037489339709,-120.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,1000,12,10,0.23024595901370049,3.6285731310990577
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,1000,12,10,0.0369190420024097,6.561027016471003
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,1000,12,10,0.03659874992445111,12.365518056582308
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,1000,12,10,0.9942523329518735,-116.482559376163
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,1000,12,10,0.11753420811146498,-112.71331756024611
